"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw","C_up_id"
0.58,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00984101011835,0,NA,0,NA,3.62717899281964e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00816820851403
0.59,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00690770820397,0,NA,0,NA,4.03132238749086e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.00500000000002,1.00533240590248
0.6,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00356659147544,0,NA,0,NA,3.89514530955769e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424999999999822,0.03,1,1.00211989529089
0.61,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00036320957352,0,NA,0,NA,2.87396543648833e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,1,0.999028711231325
0.62,"Athlete 1","Training","",1,2021-05-04 00:02:16,0.997841602508749,0,NA,0,NA,1.42120451478618e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0.998749999999996,0.996564539807504
0.63,"Athlete 1","Training","",1,2021-05-04 00:02:16,0.996458560985345,0,NA,0,NA,1.98718125051273e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0.993750000000013,0.99516720029758
0.64,"Athlete 1","Training","",1,2021-05-04 00:02:16,0.996495455625768,0,NA,0,NA,3.675769873857e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441666666666627,0.03,0.995833333333337,0.99511753608159
0.65,"Athlete 1","Training","",1,2021-05-04 00:02:16,0.99796669244304,0,NA,0,NA,4.75901726960033e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,0.993749999999991,0.996438400340799
0.66,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00056939429489,0,NA,0,NA,4.91730880042248e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1,0.998844192651013
0.67,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00373707493229,0,NA,0,NA,4.32375383209644e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1,1.00179663047694
0.68,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00681020616976,0,NA,0,NA,3.59350195037132e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,1.01,1.00467030718478
0.69,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.00925795465134,0,NA,0,NA,3.37922688941748e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0325000000000178,1.00250000000002,1.00696109823711
0.7,"Athlete 1","Training","",1,2021-05-04 00:02:16,1.01084784523226,0,NA,0,NA,3.42141315548024e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.04,1.01,1.00844374706492
