"achilles","patellartendon","tibia","grf"
1.35506868303054,1.14340561383456,2.14535167254031,0.755787021686114
1.66400031315631,1.58655274114545,2.04784214154794,0.498319277954068
-0.814344007219696,-0.720685536749979,-1.04761574586929,-1.4622216228186
7.89320329783903,5.73117717602099,7.87242979094338,6.51920729295513
