"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw","C_up_id"
4.34,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.950605011797956,0,NA,0,NA,0.000170128683553582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136666666666498,0.306666666666751,0.91,0.896311432116553
4.35,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.944550910917149,0,NA,0,NA,0.000125754612781831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114444444444332,0.302222222222166,0.878888888888664,0.886104558270459
4.36,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.937448992806701,0,NA,0,NA,0.00023514577822547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118888888888917,0.308888888888917,0.878888888888917,0.876770776547539
4.37,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.933474504426682,0,NA,0,NA,0.000355827360496938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.31,0.87,0.872579604966044
4.38,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.936913191785537,0,NA,0,NA,0.000418385446074939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175000000000095,0.268333333333175,0.87,0.876423060775805
4.39,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.949942518855692,0,NA,0,NA,0.000408550268225779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215555555555668,0.242222222222166,0.887777777777834,0.889036085091284
4.4,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.971163810641249,0,NA,0,NA,0.000343121439778486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.24,0.91,0.908947536578085
4.41,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.996299757207676,0,NA,0,NA,0.000265418693819118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.23,0.94,0.933137000390871
4.42,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.02041953433197,0,NA,0,NA,0.000233088006986393,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.221111111111083,0.962222222222166,0.958034075751051
4.43,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.0398599160043,0,NA,0,NA,0.000255465936315773,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26666666666673,0.23,0.981666666666635,0.980361325433642
4.44,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.05276820911475,0,NA,0,NA,0.000281024536650432,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999999999621,0.23,0.990000000000126,0.997508885468836
4.45,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.05852981323095,0,NA,0,NA,0.000279094280437353,1.5,1.5,1,1.05852981323095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217777777777581,0.231111111111209,1.00111111111121,1.00752410657563
4.46,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.05702525293087,0,NA,0,NA,0.000254156150566245,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195555555555415,0.244444444444585,1.00777777777771,1.00910194697378
4.47,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.04849074221608,0,NA,0,NA,0.000227446350799551,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176666666666625,0.26,1.00333333333338,1.00191111447591
4.48,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.03403813525474,0,NA,0,NA,0.000209075678455723,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161111111111083,0.26,1.00111111111108,0.987198324424404
4.49,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.01620016282556,0,NA,0,NA,0.000185161411377794,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144444444444458,0.265555555555542,0.973333333333375,0.968184082782111
4.5,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.998770707823022,0,NA,0,NA,0.00014885347688509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.265,0.945,0.949677826495069
4.51,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.985777664673331,0,NA,0,NA,0.000134543232981999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164444444444458,0.26,0.93,0.936742540093722
4.52,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.980104732764035,0,NA,0,NA,0.000166505046376532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.26,0.93,0.932877968892919
4.53,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.982445902284662,0,NA,0,NA,0.000193170311652722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163333333333375,0.253333333333375,0.93,0.938602170288518
4.54,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.991015359229253,0,NA,0,NA,0.000181539389844001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.226666666666877,0.945555555555415,0.95120721427281
4.55,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.00225044758394,0,NA,0,NA,0.000161043862626988,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.202222222222194,0.976666666666709,0.965913214663233
4.56,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.01245244662185,0,NA,0,NA,0.000191265273731916,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152500000000024,0.2,0.994999999999953,0.977925216175518
4.57,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.01953913320163,0,NA,0,NA,0.000239606048521195,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.223333333333502,0.984444444444332,0.984376271136603
4.58,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.02364970116585,0,NA,0,NA,0.000244879205327893,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333333333249,0.247777777777834,0.98,0.985175738088353
4.59,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.02621465093632,0,NA,0,NA,0.000199092794330288,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.28,0.98,0.982433920338781
4.6,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.02851938808538,0,NA,0,NA,0.000163497997696109,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.3,0.96,0.978972271390632
4.61,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.03103679535896,0,NA,0,NA,0.000211652250670822,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333291,0.307777777777806,0.988888888888903,0.976857432396767
4.62,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.03364884257848,0,NA,0,NA,0.000277038978170032,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161666666666714,0.29,0.98,0.976675173337218
4.63,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.03593557455414,0,NA,0,NA,0.000290224409246281,1.5,1.5,1,1.03705957984173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.29,0.98,0.977651884497948
4.64,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.03705957984173,0,NA,0,NA,0.000232635232044427,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203333333333249,0.278888888888917,0.978888888888917,0.978244939250758
4.65,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.03564193790066,0,NA,0,NA,0.000127885169581643,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232222222222194,0.267777777777806,0.97,0.976775291942553
4.66,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.0302097037875,0,NA,0,NA,0.000107192480016584,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236666666666625,0.253333333333249,0.97,0.971943789183831
4.67,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.02015311828316,0,NA,0,NA,0.000208864097542622,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225555555555542,0.235555555555542,0.965555555555542,0.963293858297571
4.68,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.00648453894992,0,NA,0,NA,0.00027438950112009,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208888888888917,0.235555555555542,0.954444444444458,0.951643381112405
4.69,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.991795659350675,0,NA,0,NA,0.000270239801290045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179999999999811,0.260000000000189,0.944999999999953,0.939296461885967
4.7,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.97952091683694,0,NA,0,NA,0.00021304777995326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155555555555485,0.284444444444515,0.935555555555485,0.929713683840621
4.71,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.973023118930389,0,NA,0,NA,0.000157490375767573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138888888888664,0.284444444444332,0.924444444444332,0.926457452140687
4.72,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.974631141268617,0,NA,0,NA,0.000156814029624726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333333333249,0.266666666666498,0.92,0.931633587973978
4.73,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.984460558276385,0,NA,0,NA,0.000173044430382104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.236666666666498,0.935555555555668,0.944512806026383
4.74,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.999531605545794,0,NA,0,NA,0.000155056615738268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.212222222222166,0.948888888888917,0.961197148903827
4.75,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.01429127437528,0,NA,0,NA,9.68505939697611e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12692307692307,0.237692307692281,0.991538461538421,0.975825425797471
4.76,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.02277383751523,0,NA,0,NA,5.75445005014833e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.263333333333249,1.00333333333338,0.982957111820155
4.77,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.02124274776111,0,NA,0,NA,0.000129402771958255,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.277777777777806,0.984444444444388,0.979950386110978
4.78,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.00981726333463,0,NA,0,NA,0.000201733774908605,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.271111111111083,0.962222222222166,0.968018005506351
4.79,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.99227412571394,0,NA,0,NA,0.000238622233544989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.25,0.94,0.951413948567411
4.8,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.974208203688215,0,NA,0,NA,0.000238774601996504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977777777778339,0.24,0.928888888888917,0.935332949451888
4.81,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.960564325983343,0,NA,0,NA,0.000212370376439439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766666666667298,0.241666666666635,0.92,0.923762468691029
4.82,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.953835962256254,0,NA,0,NA,0.000169727621816575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599999999997726,0.250000000000114,0.920000000000114,0.918334528847244
4.83,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.953742929266009,0,NA,0,NA,0.000120572385692365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399999999998737,0.260000000000126,0.93,0.918463785216985
4.84,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.958211821549323,0,NA,0,NA,8.30441625743918e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288888888887906,0.27,0.93,0.922297173666079
4.85,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.964711108857204,0,NA,0,NA,7.6182519575171e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.265555555555415,0.925555555555415,0.927692551733199
4.86,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.971047748929109,0,NA,0,NA,7.98929705170051e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266666666667509,0.256666666666751,0.916666666666751,0.932719649804023
4.87,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.975494870147278,0,NA,0,NA,7.04909288956124e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433333333333649,0.273333333333365,0.933333333333365,0.93576428884891
4.88,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.97680151055921,0,NA,0,NA,5.48717576095677e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477777777777076,0.28,0.94,0.935685790197001
4.89,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.974562895661702,0,NA,0,NA,5.93328856030605e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.28,0.94,0.932290027425442
4.9,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.969778153716206,0,NA,0,NA,8.66819238841405e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355555555555415,0.28,0.935555555555541,0.92684996863476
4.91,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.964970012218533,0,NA,0,NA,0.000127925787378594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.285555555555542,0.924444444444459,0.922087729684036
4.92,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.963437146832512,0,NA,0,NA,0.000178749514927825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233333333333754,0.283333333333375,0.913333333333376,0.921269724055301
4.93,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.967817984322496,0,NA,0,NA,0.000221404421717502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122222222222924,0.28,0.91,0.926704144682242
4.94,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.978689740181366,0,NA,0,NA,0.000232033342255444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100000000001895,0.27333333333327,0.936666666666919,0.93847394000961
4.95,"Athlete 1","Training","",1,2021-04-24 00:14:16,0.994071832471307,0,NA,0,NA,0.00019898365299117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320000000001819,0.276000000000091,0.962000000000182,0.954227338950822
4.96,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.0102734968143,0,NA,0,NA,0.00013744734609734,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466666666667509,0.28,0.976666666666751,0.970225267724963
4.97,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.02367351085801,0,NA,0,NA,0.000107007398348598,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0.28,0.987777777777834,0.983061377721927
4.98,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.0323735526449,0,NA,0,NA,0.000146251601136364,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041111111111083,0.288888888888917,0.99,0.991105468020704
4.99,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.03677457356528,0,NA,0,NA,0.000185738095268221,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.29,1,0.994964436859035
5,"Athlete 1","Training","",1,2021-04-24 00:14:16,1.03885556408935,0,NA,0,NA,0.00019211335738501,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499999999990526,0.29,0.991666666666635,0.996835966640452
5.01,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.04072539867021,0,NA,0,NA,0.000171279438607103,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016000000000091,0.29,0.99,0.999177173597491
5.02,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.04338735551122,0,NA,0,NA,0.000149712695362173,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028888888888917,0.281111111111083,0.998888888888917,1.00340440009611
5.03,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.04640326156516,0,NA,0,NA,0.000155720567843244,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.28,1.01,1.00928000315877
5.04,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.04847381343822,0,NA,0,NA,0.000186090133605653,1.5,1.5,1,1.04847381343822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038888888888917,0.267777777777834,1.02888888888892,1.01522680055719
5.05,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.04837263696082,0,NA,0,NA,0.000215874810850764,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255555555556678,0.245555555555668,1.02,1.01925669187001
5.06,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.04556780471567,0,NA,0,NA,0.000225072928092954,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750000000004737,0.225000000000095,1.01750000000005,1.01989251715292
5.07,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.04022329624772,0,NA,0,NA,0.000201926472651533,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00222222222241872,0.21,1.01,1.01662186141588
5.08,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.0327872256113,0,NA,0,NA,0.000148020386134933,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266666666668772,0.21,1.01,1.00985233215728
5.09,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.02366843322798,0,NA,0,NA,0.000104254329058884,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0.213333333333375,1.00666666666662,1.00062756162339
5.1,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.01334651600343,0,NA,0,NA,0.000146443326892763,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455555555555415,0.22,0.991111111111083,0.990327159252757
5.11,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.0027484933745,0,NA,0,NA,0.000212700800516372,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344444444444585,0.214444444444458,0.974444444444458,0.980399326303591
5.12,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.993345460275727,0,NA,0,NA,0.000236290325202712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015,0.205,0.97,0.97211597889909
5.13,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.98666436220575,0,NA,0,NA,0.000197234115280446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888888888891696,0.195555555555542,0.97,0.966395199951358
5.14,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.983580540963564,0,NA,0,NA,0.000106290258168252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031111111111083,0.19,0.97,0.963726314732448
5.15,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.984017269847808,0,NA,0,NA,3.32067748421098e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519999999999545,0.19,0.964000000000023,0.964126134221942
5.16,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.987145796117736,0,NA,0,NA,0.000117263452926692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466666666667509,0.19,0.96,0.967029737280129
5.17,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.991628435897617,0,NA,0,NA,0.000170629673931795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244444444445848,0.197777777777708,0.967777777777708,0.971180734494826
5.18,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.995706751263095,0,NA,0,NA,0.000171921939586581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222222222219415,0.208888888888903,0.97,0.974766530900282
5.19,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.997519871654168,0,NA,0,NA,0.000134085949538129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00750000000007105,0.217500000000071,0.985000000000142,0.97598521910232
5.2,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.995916188867129,0,NA,0,NA,8.40374856666624e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177777777778339,0.204444444444332,0.982222222222166,0.973904442277596
5.21,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.991316097162423,0,NA,0,NA,5.43411847132395e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.2,0.962222222222166,0.969148596978509
5.22,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.985897693496631,0,NA,0,NA,7.12173926271346e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.2,0.97,0.963934193880395
5.23,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.982828704084122,0,NA,0,NA,0.000117877046050646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00874999999989342,0.201250000000107,0.96,0.961294172567975
5.24,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.984881336304233,0,NA,0,NA,0.000172684901355677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.96,0.963746945760201
5.25,"Athlete 1","Training","",1,2021-04-24 00:14:17,0.993051905105065,0,NA,0,NA,0.00021320704437759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666666666666667,0.21,0.966666666666667,0.97194373420406
5.26,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.00576337704046,0,NA,0,NA,0.000220545142056908,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222221942,0.21,0.982222222222194,0.983897618376136
5.27,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.01903534628781,0,NA,0,NA,0.000198539969154315,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366666666667509,0.21,0.99,0.995249470855145
5.28,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.02772627305474,0,NA,0,NA,0.00019482645576092,1.5,1.5,1,1.02772627305474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540000000000227,0.218000000000045,0.998000000000046,1.00066416769768
5.29,"Athlete 1","Training","",1,2021-04-24 00:14:17,1.02754241731787,0,NA,0,NA,0.00025227085136023,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068888888888917,0.243333333333375,1.01,0.995954150672703
