"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw","C_up_id"
0.11,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.996007291969297,0,NA,0,NA,8.41061169860894e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,0.72,0.587777777777834,0.58983756245461
0.12,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00253178253532,0,NA,0,NA,7.31130515028446e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,0.728888888888664,0.598888888888664,0.595059298363637
0.13,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00735571947605,0,NA,0,NA,4.85655406630296e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.75,0.6,0.598123073756535
0.14,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00830693109364,0,NA,0,NA,4.56343256346972e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.75,0.6,0.597896116067201
0.15,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00525171418908,0,NA,0,NA,5.40361456671316e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.75,0.6,0.594750081152376
0.16,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00021678712813,0,NA,0,NA,4.07238674442643e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.321111111111336,0.732222222222671,0.591111111111336,0.590444587918764
0.17,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.99628387124021,0,NA,0,NA,1.17559997795658e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.73,0.58,0.587330943686699
0.18,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.995869238027995,0,NA,0,NA,4.00685436530089e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320999999999773,0.73,0.580999999999773,0.587226999526126
0.19,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.999411056891921,0,NA,0,NA,6.39865964348788e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.731666666666982,0.590833333333491,0.590524815239661
0.2,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00522560441704,0,NA,0,NA,6.03805629976375e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.748333333333018,0.599166666666509,0.595995687925933
0.21,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.01053966243816,0,NA,0,NA,3.25846482570378e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.75,0.6,0.601378954695233
0.22,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.0130032977457,0,NA,0,NA,1.56619132599584e-05,1.5,1.5,1,1.0130032977457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.748999999999773,0.61,0.604428518058095
0.23,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.01178362884843,0,NA,0,NA,4.58498859033337e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.738888888888664,0.608888888888664,0.603889800094375
0.24,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00769224340703,0,NA,0,NA,6.34116331859428e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.73,0.597777777777329,0.599954409902465
0.25,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00242251641942,0,NA,0,NA,6.31489206007866e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.733333333333502,0.59,0.594019442890871
0.26,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.997472970397877,0,NA,0,NA,5.05347619473565e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.736923076922781,0.586923076922781,0.587930768643665
0.27,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.99342788823604,0,NA,0,NA,3.71910787051698e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.731111111111336,0.58,0.583133242041774
0.28,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.989946754521507,0,NA,0,NA,3.68929043784772e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.737777777777329,0.58,0.580149085384189
0.29,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.986338550227185,0,NA,0,NA,4.40510442479877e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.326666666666498,0.73,0.58,0.578585872334426
0.3,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.982279816198655,0,NA,0,NA,4.34365887961836e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.73,0.58,0.577587556365084
0.31,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.978216436729957,0,NA,0,NA,3.16332831764466e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.725555555555668,0.58,0.576432690161844
0.32,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.975212549848403,0,NA,0,NA,2.74996236861271e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.715833333333144,0.575833333333144,0.574940339700545
0.33,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.974341707651686,0,NA,0,NA,4.59570961571124e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.71,0.57,0.573482763073155
0.34,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.976004471370384,0,NA,0,NA,5.93813749660641e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.718000000000546,0.57,0.572652754538021
0.35,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.979640847973509,0,NA,0,NA,5.62795212999182e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315555555555668,0.734444444444332,0.57,0.572843997815498
0.36,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.984077132099288,0,NA,0,NA,4.35586733788092e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.745555555555668,0.575555555555668,0.574033236777172
0.37,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.988287286176862,0,NA,0,NA,4.00141814579568e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.75,0.58,0.57588092824852
0.38,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.991992837667827,0,NA,0,NA,4.64087870028519e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317000000000227,0.735999999999545,0.58,0.578021587815385
0.39,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.995627727091926,0,NA,0,NA,4.83323553661919e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.735833333333302,0.58,0.580283211442184
0.4,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.999719540325593,0,NA,0,NA,4.55802399321136e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.74,0.58,0.582651964413769
0.41,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00421293051299,0,NA,0,NA,4.50424373534113e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.326666666666498,0.746666666666498,0.586666666666498,0.585011216207054
0.42,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00826743653881,0,NA,0,NA,4.66983518732126e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.757000000000227,0.582999999999773,0.586868559270381
0.43,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.01066347402175,0,NA,0,NA,4.74748679010064e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.76,0.58,0.587329858751444
0.44,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.01054110849072,0,NA,0,NA,5.2060105230217e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32111111111083,0.76,0.58888888888917,0.585469201235819
0.45,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00804379622922,0,NA,0,NA,6.15455830992234e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.76,0.59,0.580998369593747
0.46,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00450323515318,0,NA,0,NA,6.41121385697319e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.76,0.582307692307746,0.574844863489537
0.47,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.0019752143757,0,NA,0,NA,5.34255793232751e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317777777777834,0.76,0.572222222222166,0.569127602361929
0.48,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00224528057143,0,NA,0,NA,4.69201889365845e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.328888888889113,0.76,0.552222222221773,0.566294147707272
0.49,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00579861862153,0,NA,0,NA,6.10386533320229e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.330000000000455,0.76,0.560000000000455,0.567769808110323
0.5,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.0113654325129,0,NA,0,NA,6.8476209609149e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,0.76,0.57,0.572936324755424
0.51,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.01634929779221,0,NA,0,NA,5.61405382904957e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329166666666509,0.77,0.580833333333491,0.579184884207528
0.52,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.01799271086647,0,NA,0,NA,5.3424285307164e-05,1.5,1.5,1,1.01799271086647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320833333333491,0.77,0.589166666666509,0.583168964973903
0.53,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.01478702185734,0,NA,0,NA,7.93383742830377e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.77,0.59,0.582634056551184
0.54,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00742006068277,0,NA,0,NA,9.08723368333438e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.77,0.59,0.577796065873069
0.55,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.998619044040965,0,NA,0,NA,6.90265306152204e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.757777777777329,0.576666666665993,0.571402622790785
0.56,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.991799627445161,0,NA,0,NA,4.18377648762351e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.74,0.547777777777834,0.567294152064822
0.57,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.989247774551477,0,NA,0,NA,6.86395132607425e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.743000000000227,0.546000000000455,0.568198748919938
0.58,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.990960035502698,0,NA,0,NA,9.0603676624651e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307499999999905,0.752500000000095,0.570000000000379,0.574105743289294
0.59,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.994853837075282,0,NA,0,NA,7.71703836149005e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298888888888664,0.758888888888664,0.601111111111336,0.582308770168357
0.6,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.998165942131822,0,NA,0,NA,3.81215572280732e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.75,0.607777777777834,0.589089799795694
0.61,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.999091317146419,0,NA,0,NA,2.04491550457491e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.75,0.596999999999909,0.591842158052154
0.62,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.997563273396577,0,NA,0,NA,4.72273237125582e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.75,0.583333333334007,0.590181741380405
0.63,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.994728669742492,0,NA,0,NA,6.19117474232138e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.75,0.57,0.585461859371472
0.64,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.991666008687293,0,NA,0,NA,6.87370212005488e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293846153846127,0.746153846153873,0.57,0.579322743701502
0.65,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.988398959879636,0,NA,0,NA,7.76460827848298e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.297777777777834,0.742222222222166,0.572222222222166,0.572503180161732
0.66,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.983927444725126,0,NA,0,NA,9.22049186611617e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.753333333332996,0.576666666667004,0.564756335961755
0.67,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.977202451027829,0,NA,0,NA,0.000104835556858728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.755555555555668,0.565555555555668,0.55575899174647
0.68,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.968308127625997,0,NA,0,NA,0.000101223597437985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.75,0.550000000000455,0.546148404201479
0.69,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.958981946375991,0,NA,0,NA,7.26990072901327e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284444444444332,0.744444444444332,0.534444444444332,0.537787481105595
0.7,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.952044979499981,0,NA,0,NA,3.10629076479764e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286666666666498,0.733333333333502,0.523333333333502,0.532990856532014
0.71,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.950024190599282,0,NA,0,NA,5.09764159036129e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.724166666666698,0.525833333333302,0.533224786454993
0.72,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.953778752758809,0,NA,0,NA,9.08388484473117e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.725000000000227,0.535000000000227,0.53816830399063
0.73,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.961978306995515,0,NA,0,NA,0.0001062998812058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.735555555555668,0.551111111111336,0.545771384517978
0.74,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.97177563902975,0,NA,0,NA,9.61949777770849e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.746666666667004,0.566666666667003,0.553274610099886
0.75,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.98025621847388,0,NA,0,NA,7.29701968754968e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.765555555555668,0.562222222222166,0.558533878632982
0.76,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.985768511832947,0,NA,0,NA,5.14019090336028e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28111111111083,0.76111111111083,0.55111111111083,0.560851654737427
0.77,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.988401196037106,0,NA,0,NA,3.65773716461071e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,0.76,0.558999999999818,0.560928187350311
0.78,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.989500081318752,0,NA,0,NA,2.62784668062174e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,0.76,0.56,0.56014828238283
0.79,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.990688705123016,0,NA,0,NA,2.68311575519264e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,0.767777777777834,0.56,0.559735957848737
0.8,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.993003733701128,0,NA,0,NA,3.68499399748396e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,0.77,0.56,0.56020605769011
0.81,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.996513952757628,0,NA,0,NA,4.36377074001883e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,0.778888888888664,0.56,0.561258989171638
0.82,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00044073526457,0,NA,0,NA,4.27686116090642e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,0.78,0.56,0.562052614366543
0.83,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00357391596828,0,NA,0,NA,3.7811795015735e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.280769230769042,0.78,0.569230769230958,0.561680432733313
0.84,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00474224972137,0,NA,0,NA,3.91324269005818e-05,1.5,1.5,1,1.00474224972137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288461538461565,0.78,0.561538461538435,0.559628055926869
0.85,"Athlete 1","Training","",1,2021-04-08 00:48:59,1.00319025822369,0,NA,0,NA,5.22400813918631e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.78,0.551111111111336,0.555986908635866
0.86,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.998820851307923,0,NA,0,NA,6.79066147715451e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.79,0.55,0.551335714356938
0.87,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.992287565522431,0,NA,0,NA,7.57786863759076e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.779000000000227,0.549000000000227,0.546405217999902
0.88,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.984880842466713,0,NA,0,NA,7.17697840080388e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288888888888664,0.768888888888664,0.538888888888664,0.541760096006011
0.89,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.978188180491091,0,NA,0,NA,6.07089205110985e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.282222222222166,0.76,0.532222222222166,0.537689024862975
0.9,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.973656463882844,0,NA,0,NA,5.42135220955962e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.76,0.54,0.534356273369691
0.91,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.972266634856085,0,NA,0,NA,5.76820888796862e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29111111111083,0.76,0.53888888888917,0.532105881369451
0.92,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.974416101383775,0,NA,0,NA,6.76626576377898e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.302,0.76,0.53,0.531673199446091
0.93,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.979937268021008,0,NA,0,NA,8.57078346828023e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.762222222222166,0.532222222222166,0.534061207086123
0.94,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.988146896100797,0,NA,0,NA,0.000109849712058365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.77,0.54,0.540048072512252
0.95,"Athlete 1","Training","",1,2021-04-08 00:48:59,0.997892831533011,0,NA,0,NA,0.000127692863252635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.77,0.544444444444332,0.5495742399484
