"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw","C_up_id"
0.11,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.0090727197138,0,NA,0,NA,3.75583759887297e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,1.01,1.00682952154095
0.12,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00813782011789,0,NA,0,NA,4.33181212857115e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047777777777783,0.042222222222217,1.00222222222222,1.00580568337978
0.13,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00681550531727,0,NA,0,NA,3.65401346099504e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.05,1,1.00436854850626
0.14,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00524283466067,0,NA,0,NA,2.53644170410618e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.04,1.00818181818181,1.00272564838675
0.15,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.0036229010251,0,NA,0,NA,2.49175099200636e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.04,1,1.00113906098691
0.16,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00226036906076,0,NA,0,NA,2.9149034593483e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566666666666667,0.04,1,0.999916277915531
0.17,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.001537663707,0,NA,0,NA,2.64123376961945e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1,0.999384236912853
0.18,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00179083858068,0,NA,0,NA,2.16409525184448e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0325000000000089,1,0.99980575055555
0.19,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00314690821144,0,NA,0,NA,2.62192182429838e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1,1.00125808023447
0.2,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00541849684793,0,NA,0,NA,3.23876244071975e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0309090909090827,1,1.00354329935018
0.21,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00812210975916,0,NA,0,NA,3.04217477909538e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00620388209746
0.22,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01063014386296,0,NA,0,NA,2.04538154354657e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0325000000000089,1.01,1.00866188920034
0.23,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01239175010413,0,NA,0,NA,1.11193220798569e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0349999999999911,1.01,1.01041421910254
0.24,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01310802762859,0,NA,0,NA,1.46951928688422e-05,1.5,1.5,1,1.01310802762859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524999999999956,0.03,1.01,1.01117866610674
0.25,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01278511757635,0,NA,0,NA,2.04261206060729e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.01093819215496
0.26,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01168555301436,0,NA,0,NA,2.34695852814627e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00991146425036
0.27,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.0102448641158,0,NA,0,NA,2.50177256585251e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00849737207276
0.28,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00897520628305,0,NA,0,NA,2.51586844551081e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0325000000000089,1.01,1.00719495887506
0.29,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00832460532365,0,NA,0,NA,2.36723545847531e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00555555555557,1.00646383951672
0.3,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00849260852731,0,NA,0,NA,2.06903511860406e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1,1.00653098261541
0.31,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00929639956375,0,NA,0,NA,1.52657221563494e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00875000000001,1.00724329340481
0.32,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01021314191728,0,NA,0,NA,6.38233126339856e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01,1.00809835507267
0.33,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01062201938649,0,NA,0,NA,5.28575786505715e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01,1.00848214394341
0.34,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01011509649796,0,NA,0,NA,1.54333442974912e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0474999999999867,1.01,1.00798215124926
0.35,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00869044474234,0,NA,0,NA,2.10124908051228e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.005,1.00658504320948
0.36,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00673232748035,0,NA,0,NA,2.00437405228934e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1,1.00466117751838
0.37,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.004825553885,0,NA,0,NA,1.323670921347e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00875000000001,1.00278265696037
0.38,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00351908766309,0,NA,0,NA,5.27054166687244e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1,1.00148922747844
0.39,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00312621732266,0,NA,0,NA,9.80672971785911e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1,1.00108874618453
0.4,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00360926039379,0,NA,0,NA,1.52989922169651e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1,1.00154133752993
0.41,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00459689030727,0,NA,0,NA,1.56063080688596e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0437500000000022,1,1.0024771276045
0.42,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00556417057516,0,NA,0,NA,1.18813342686666e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0437499999999956,1.00625,1.00337792863888
0.43,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00611200083637,0,NA,0,NA,7.8621668101878e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01,1.0038578653417
0.44,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00617609495744,0,NA,0,NA,6.70578392802889e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0472727272727261,1.00272727272727,1.00387057507095
0.45,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00600864858363,0,NA,0,NA,8.36039284071995e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1,1.00368500912454
0.46,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00594600533199,0,NA,0,NA,1.18114744879563e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588888888888836,0.04,1,1.00364564505864
0.47,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00615994191537,0,NA,0,NA,1.52538439399003e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00250000000001,1.00392024407709
0.48,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00659765595768,0,NA,0,NA,1.7738396735778e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01,1.00444356756282
0.49,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00712654133724,0,NA,0,NA,2.00793881689434e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01,1.00506979635535
0.5,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00770490255216,0,NA,0,NA,2.27689689914667e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.00272727272727,1.00574767425168
0.51,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00840061666399,0,NA,0,NA,2.42440979406247e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1,1.00653767926129
0.52,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00926460365569,0,NA,0,NA,2.2383133341953e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00748282314968
0.53,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01021859777407,0,NA,0,NA,1.66846944833062e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00849751441652
0.54,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01107631614114,0,NA,0,NA,8.83685228621231e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.009391961165
0.55,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01166404260233,0,NA,0,NA,2.66663316121381e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00999391678732
0.56,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01192524119401,0,NA,0,NA,4.93273932499979e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.01025196454283
0.57,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01193715580702,0,NA,0,NA,6.47060217508843e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.01025031042886
0.58,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01184915455704,0,NA,0,NA,5.79688880629748e-06,1.5,1.5,1,1.01193715580702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.01014536522428
0.59,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01179457128367,0,NA,0,NA,4.66797844501659e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0312500000000067,1.01,1.01007533066427
0.6,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01182374288571,0,NA,0,NA,4.50213951789832e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0362499999999978,1.01,1.0100912775671
0.61,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01188279128019,0,NA,0,NA,5.31730474466414e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.01013633775207
0.62,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01184068363225,0,NA,0,NA,6.48651175835435e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.01007636363372
0.63,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01155095829651,0,NA,0,NA,7.57429217524681e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00976624430639
0.64,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01092182908713,0,NA,0,NA,9.61125182155551e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0362500000000044,1.01,1.00912160030974
0.65,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00996262727919,0,NA,0,NA,1.30187012225599e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01,1.00816132633762
0.66,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00878724915513,0,NA,0,NA,1.56644188557969e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1,1.00700402727552
0.67,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00758528516568,0,NA,0,NA,1.54503610575647e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00583537115558
0.68,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00658466824054,0,NA,0,NA,1.19617187715375e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00487337922021
0.69,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00600327380385,0,NA,0,NA,6.70089774252474e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1,1.00432532088854
0.7,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00597412310233,0,NA,0,NA,5.2263256317606e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1,1.00431594379895
0.71,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00647926552025,0,NA,0,NA,1.02780267225508e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.00625,1.00482167417162
0.72,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00736324296685,0,NA,0,NA,1.57118009714104e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00568421152463
0.73,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00842660387299,0,NA,0,NA,1.9419634978902e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.00916666666666,1.00670570058598
0.74,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00950509008304,0,NA,0,NA,1.97148679794565e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.00083333333334,1.00773052970452
0.75,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01046592708402,0,NA,0,NA,1.57938598457714e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0312500000000067,1.01,1.00864243361145
0.76,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01116712239335,0,NA,0,NA,9.40291551333998e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01,1.00931910424594
0.77,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01146631343781,0,NA,0,NA,7.66032264465162e-06,1.5,1.5,1,1.01146631343781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,1.01,1.00963039983817
0.78,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01128665778208,0,NA,0,NA,1.26541412037201e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.032222222222217,1.01,1.00949469455065
0.79,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01066450156212,0,NA,0,NA,1.70484243375019e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00892774492489
0.8,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.0097123990346,0,NA,0,NA,1.92776382205227e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409090909090944,0.0390909090909056,1.01,1.00801843380533
0.81,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00851167162166,0,NA,0,NA,1.94607361133253e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1,1.00683618198658
0.82,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.0070325142169,0,NA,0,NA,1.95007430912222e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.00333333333333,1.00535809693171
0.83,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00519249108188,0,NA,0,NA,2.17786604807768e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00352225040978
0.84,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00305468888248,0,NA,0,NA,2.3294657546118e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.00249999999999,1.00141078225805
0.85,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00100447396673,0,NA,0,NA,1.87536252676196e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1,0.99941203948649
0.86,"Athlete 1","Training","",1,2021-04-23 00:02:00,0.999705903666978,0,NA,0,NA,9.96773520424714e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1,0.998174601295068
0.87,"Athlete 1","Training","",1,2021-04-23 00:02:00,0.999799816906706,0,NA,0,NA,1.78412859760343e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0.990000000000018,0.998316588537308
0.88,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00152669514277,0,NA,0,NA,3.06753642500453e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,1,1.00006321600461
0.89,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00453598953063,0,NA,0,NA,3.50434819596732e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450000000000089,0.03,1.00500000000001,1.0030648215369
0.9,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00801252062645,0,NA,0,NA,3.07242441658579e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00652228222115
0.91,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01102611180221,0,NA,0,NA,2.62518567266318e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.00952370067143
0.92,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01287827959996,0,NA,0,NA,2.87792634789339e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,1.01,1.01137241510569
0.93,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01327246624762,0,NA,0,NA,3.20329691740874e-05,1.5,1.5,1,1.01327246624762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,1.01,1.01175257247919
0.94,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01230058136564,0,NA,0,NA,3.12569707996185e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,1.01,1.01073479425388
0.95,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.01035369769489,0,NA,0,NA,2.78887466115673e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,1.01,1.00871077849877
0.96,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00803304287056,0,NA,0,NA,2.39830756854252e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,1.01,1.00630865678934
0.97,"Athlete 1","Training","",1,2021-04-23 00:02:00,1.00603425714247,0,NA,0,NA,2.12782065490181e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463636363636434,0.04,1.00363636363636,1.004260862154
