"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw","C_up_id"
0.17,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.1607349806587,0,NA,0,NA,0.000748983389609097,0,1.5,0,0,1.1607349806587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.132499999999982,1.14249999999991,1.15307945577653
0.18,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.08628383825006,0,NA,0,NA,0.00075879180956867,0,1.5,0,0,1.08628383825006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.12,1.07,1.07946946978129
0.19,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.01080800090023,0,NA,0,NA,0.000649321715791046,0,1.5,0,0,1.01080800090023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266666666666982,0.103333333333302,1.01166666666656,1.00484210886513
0.2,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.946324645092054,0,NA,0,NA,0.000457824879745317,0,1,0,0,0.946324645092054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.09,0.95,0.94107033841451
0.21,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.90112780953286,0,NA,0,NA,0.000232909112916848,0,1,0,0,0.90112780953286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374999999999911,0.08,0.892499999999973,0.89636095222624
0.22,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.878904321594725,0,NA,0,NA,6.92228405295803e-05,0,1,0,0,0.878904321594725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344444444444585,0.08,0.865555555555542,0.87442995184559
0.23,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.878758080373115,0,NA,0,NA,0.000188768608039278,0,1,0,0,0.878758080373115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462500000000089,0.08,0.872500000000018,0.874490832522705
0.24,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.89610614843358,0,NA,0,NA,0.00029329468401853,0,1,0,0,0.89610614843358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0.897499999999991,0.892059083871081
0.25,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.924272088639995,0,NA,0,NA,0.000330855639494158,0,1,0,0,0.924272088639995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0650000000000237,0.922499999999965,0.920471984180701
0.26,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.956324746144141,0,NA,0,NA,0.000310765841341461,0,1,0,0,0.956324746144141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587499999999956,0.0512500000000044,0.956249999999987,0.952731915062348
0.27,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.986622214230978,0,NA,0,NA,0.000254796357537183,0,1,0,0,0.986622214230978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612500000000044,0.0512500000000044,0.982500000000009,0.983114057991099
0.28,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.01169645759688,0,NA,0,NA,0.00018874550467892,0,1.5,0,0,1.01169645759688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.0566666666666772,1.00666666666665,1.00810292028011
0.29,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.03037060933651,0,NA,0,NA,0.000135666669756999,0,1.5,0,0,1.03037060933651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.0550000000000178,1.03000000000004,1.02651673600337
0.3,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.04320955598345,0,NA,0,NA,0.000106135186344593,0,1.5,0,0,1.04320955598345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.06,1.04,1.03894550698365
0.31,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.05156009371925,0,NA,0,NA,8.82999845017247e-05,0,1.5,0,0,1.05156009371925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762499999999867,0.06,1.04,1.04679214972582
0.32,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.05656077572301,0,NA,0,NA,6.33861417434976e-05,0,1.5,0,0,1.05656077572301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.0677777777777953,1.0477777777778,1.05129798600622
0.33,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.05854292695271,0,NA,0,NA,3.52568314622309e-05,1.5,1.5,1,1.05854292695271,1.05854292695271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,1.05,1.05294235614714
0.34,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.05708328900307,0,NA,0,NA,6.18555684615729e-05,0,1.5,0,0,1.05708328900307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.0875000000000178,1.06,1.05144512173646
0.35,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.05159597094917,0,NA,0,NA,0.000114590463161649,0,1.5,0,0,1.05159597094917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.08,1.04999999999996,1.04627575588982
0.36,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.0420128224504,0,NA,0,NA,0.000155630003541672,0,1.5,0,0,1.0420128224504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.075,1.035,1.03728978446457
0.37,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.02910637655886,0,NA,0,NA,0.000173792662108982,0,1.5,0,0,1.02910637655886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0600000000000355,1.02500000000002,1.02510342202009
0.38,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.01435867486728,0,NA,0,NA,0.000170429114136517,0,1.5,0,0,1.01435867486728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675000000000178,0.05,1.00499999999996,1.01107072281276
0.39,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.999617056334021,0,NA,0,NA,0.000155482599936376,0,1,0,0,0.999617056334021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.04,1,0.996996730219109
0.4,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.98678784349047,0,NA,0,NA,0.000139500147293509,0,1,0,0,0.98678784349047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487499999999956,0.04,0.988749999999996,0.984788322769399
0.41,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.977583070428211,0,NA,0,NA,0.00012656233839479,0,1,0,0,0.977583070428211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362499999999867,0.04,0.976249999999987,0.976129875843697
0.42,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.973204127378168,0,NA,0,NA,0.000115328588716168,0,1,0,0,0.973204127378168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254545454545478,0.04,0.97,0.972163010705931
